10.740237691001699, 1.5240464344941955
11.219015280135824, 1.6766169154228852
11.72835314091681, 1.8225538971807635
12.258064516129032, 1.948590381426202
12.747028862478778, 2.1144278606965177
13.276740237691001, 2.3266998341625205
13.74533106960951, 2.5323383084577116
14.234295415959252, 2.724709784411277
14.743633276740237, 2.9767827529021558
15.252971137521222, 3.262023217247098
15.741935483870968, 3.560530679933665
16.251273344651953, 3.8391376451077943
16.71986417657046, 4.038142620232172
17.249575551782684, 4.217247097844113
17.71816638370119, 4.330016583747927
18.227504244482173, 4.422885572139303
18.73684210526316, 4.48922056384743
19.246179966044146, 4.529021558872305
19.73514431239389, 4.54228855721393
