8.779527559055119, 0.7230769230769232
9.275590551181104, 0.9384615384615387
9.748031496062989, 1.1307692307692312
10.26771653543307, 1.3000000000000007
10.763779527559056, 1.5
11.25984251968504, 1.7000000000000002
11.779527559055115, 1.830769230769231
12.251968503937007, 1.953846153846154
12.700787401574804, 2.084615384615385
13.26771653543307, 2.2307692307692313
13.763779527559056, 2.361538461538462
14.259842519685037, 2.4615384615384617
14.755905511811022, 2.5153846153846158
15.251968503937007, 2.5923076923076924
15.748031496062993, 2.684615384615385
16.244094488188974, 2.7461538461538466
16.763779527559056, 2.8153846153846156
