17.500967117988395, 0.6506550218340603
18, 1.0873362445414836
18.48742746615087, 1.0436681222707422
18.99806576402321, 1.2183406113537112
19.497098646034814, 1.7532751091703052
19.99613152804642, 1.9825327510917026
20.518375241779495, 2.277292576419214
24.51063829787234, 4.1222707423580776
26.50676982591876, 4.406113537117903
28.502901353965186, 4.613537117903929
29.500967117988395, 5.028384279475982
25.497098646034814, 4.034934497816593
27.504835589941973, 4.471615720524017
20.5, 2.3617
21.5, 2.841
22.5, 3.063
23.5, 3.7088
24.5, 3.7092
25.5, 4.024
26.5, 4.341
27.5, 4.5743
28.5, 4.6394
29.125, 4.17394
# https://ntrs.nasa.gov/api/citations/20100026437/downloads/20100026437.pdf for 2nd dataset
# Comes from ACS SBC MAMA F150LP but close enough...
